430,1304,1407,-125,5191,-3010,
304,1437,1456,-233,5501,-1694,
63,1583,1422,-585,5967,-1721,
-405,1565,1350,-1171,5443,-1420,
-551,1400,1499,-1708,4995,-2462,
-346,1218,1439,-1722,4767,-2490,
-292,1470,1471,-2118,4766,-1592,
-513,1567,1413,-2655,4776,-1725,
-776,1442,1420,-3131,4493,-2188,
-916,1313,1386,-3311,4001,-2400,
-909,1447,1415,-3793,3762,-3129,
-780,1427,1435,-4421,3734,-3300,
-784,1225,1461,-4986,3709,-2831,
-945,957,1372,-5078,3669,-2762,
-1109,886,1395,-5083,3471,-3363,
-1065,1006,1507,-5497,3147,-3658,
-986,993,1465,-5657,2859,-3360,
-1038,952,1442,-5681,2679,-3596,
-1117,826,1452,-5764,2482,-4043,
-1198,661,1482,-5869,2158,-4268,
-1245,369,1457,-5891,1871,-4466,
-1258,14,1425,-5522,1579,-4209,
-1269,-19,1448,-5132,1354,-3908,
-1245,198,1465,-5109,1199,-3996,
-1232,358,1436,-5425,998,-4175,
-1303,282,1435,-5826,743,-4434,
-1293,-7,1327,-5882,475,-4503,
-1210,-78,1304,-6204,291,-4292,
-1253,-269,1321,-6980,74,-4124,
-1428,-901,1296,-7343,-319,-3690,
-1417,-1591,1274,-6778,-642,-2992,
-1291,-1827,1319,-5624,-919,-1407,
-1393,-1344,1381,-5034,-1330,-706,
-1539,-970,1403,-5147,-1830,-1479,
-1476,-1207,1359,-4792,-2471,-2163,
-1174,-1262,1326,-4255,-2838,-1313,
-1016,-1102,1267,-3748,-2565,-1430,
-1106,-748,1397,-4273,-2701,-2289,
-1356,-1029,1236,-4769,-3304,-2845,
-1122,-1431,1207,-4717,-3981,-2042,
-956,-1575,1219,-4929,-4421,-1580,
-926,-1876,1247,-4714,-4660,-926,
-632,-2292,1365,-3499,-4806,-65,
-688,-2198,1433,-2117,-5242,894,
-873,-1914,1843,-1668,-5713,1650,
-891,-1911,807,-914,-6560,469,
-662,-1586,950,-134,-6573,-1487,
-27,-982,1279,-1310,-5506,-2041,
-99,-1419,1132,-2276,-5277,-680,
-538,-2322,1137,-1745,-5719,-562,
-612,-2758,1111,-156,-6292,-1566,
-398,-2664,1213,877,-7192,-661,
17,-2723,1246,1777,-7522,-720,
413,-3041,1140,3768,-7104,-695,
623,-2842,1187,5476,-6484,245,
300,-2355,1184,6637,-6701,1465,
-66,-1769,983,7486,-7328,727,
-59,-1087,795,8107,-7869,-933,
387,-239,1143,6995,-7942,-1414,
887,-291,1311,5592,-7522,-917,
1483,-897,1185,5635,-5730,-2283,
1399,-1371,1373,6509,-4816,-1025,
1308,-1273,1339,7222,-4280,-534,
1547,-998,1342,7798,-3078,-1764,
1626,-1065,1414,7824,-1978,-1127,
1301,-1425,1048,8487,-2184,1202,
690,-1380,770,9860,-2363,241,
458,-735,795,10650,-2550,-2540,
869,263,994,9740,-2963,-1803,
1036,606,920,8478,-3356,-95,
919,504,983,8055,-3482,-957,
918,261,1032,8008,-4271,-1242,
1280,52,871,8892,-4892,-1464,
1635,122,1044,10042,-5073,-1765,
2107,611,831,10874,-4013,-2525,
2237,956,1910,10429,-2997,-416,
3151,1059,509,11320,794,-4380,
2513,1962,1448,9238,1761,-738,
2300,2358,987,5701,2584,750,
1338,1450,1112,4774,2322,-1463,
1077,807,1172,4956,1629,-3337,
1545,105,747,7487,1973,-3941,
1876,753,856,8620,2583,-1144,
1932,1537,775,8762,3619,-439,
1577,2392,1116,7260,4410,-2171,
1173,2668,890,4989,4506,-1672,
782,2446,741,3950,3702,-95,
649,2086,1092,3885,3237,-2086,
1034,1844,1026,4065,3951,-5066,
1368,1867,1089,3228,4525,-3019,
1464,1713,975,2842,5335,-1506,
1205,1660,775,3032,6040,-2271,
882,1693,782,3296,6268,-2163,
632,1909,796,3371,6162,-2272,
552,2116,1009,3133,5920,-3861,
1182,2098,1318,2280,6321,-5275,
1064,2534,589,1893,7033,-1213,
785,2482,357,2746,7385,299,
398,3202,636,1306,7992,-4227,
153,3233,860,-129,7843,-2593,
-67,3213,601,-1215,7828,-1182,
-676,2787,671,-4188,6531,-3130,
-668,2710,644,-4737,6220,-2443,
-701,2294,684,-5182,5949,-2948,
-695,1803,658,-4940,5679,-3026,
-718,1587,743,-4579,5408,-2306,
-760,1656,771,-4390,5351,-2574,
-786,1850,753,-4697,5389,-3705,
-821,1909,788,-5096,5378,-3144,
-872,2082,774,-5485,5295,-3049,
